id_cliente,nombre_cliente,edad,genero,ciudad,ingreso_mensual,tipo_empleo,antiguedad_laboral_meses,monto_solicitado,plazo_meses,score_buro_externo,deuda_actual,num_tarjetas_activas,historial_pagos_atrasados,fecha_solicitud,canal_solicitud,dispositivo,ip_pais,resultado_solicitud,fraude_flag,edadrobust_scaler,ingreso_mensualrobust_scaler,antiguedad_laboral_mesesrobust_scaler,monto_solicitadorobust_scaler,plazo_mesesrobust_scaler,score_buro_externorobust_scaler,deuda_actualrobust_scaler,num_tarjetas_activasrobust_scaler,historial_pagos_atrasadosrobust_scaler,edadyeo_norm,edadl2_norm,ingreso_mensualyeo_norm,ingreso_mensuall2_norm,antiguedad_laboral_mesesyeo_norm,antiguedad_laboral_mesesl2_norm,monto_solicitadoyeo_norm,monto_solicitadol2_norm,plazo_mesesyeo_norm,plazo_mesesl2_norm,score_buro_externoyeo_norm,score_buro_externol2_norm,deuda_actualyeo_norm,deuda_actuall2_norm,num_tarjetas_activasyeo_norm,num_tarjetas_activasl2_norm,historial_pagos_atrasadosyeo_norm,historial_pagos_atrasadosl2_norm
CLI-4804,María Del Carmen Lamas Aroca,52.0,femenino,ibarra,1678040.0,empleado,112.0,758721.0,24.0,3650.0,345172.0,1.0,0.0,2025-12-18,app,ios,ecuador,pendiente,0.0,0.1724137931034483,-0.26717551380399557,0.02586206896551724,1.2976961377513787,-0.5,-0.7865168539325843,-0.37662242111827643,-0.5,-0.5,0.34196783666934744,1.0,-0.3694826332217899,1.0,0.09780975238112712,1.0,1.21288509874386,1.0,-0.7243013537000694,1.0,-1.1125859851623576,1.0,-0.5546032415294063,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-4881,Ambrosio Barrera,57.0,femenino,guayaquil,2199075.0,independiente,150.0,84665.0,36.0,6470.0,114569.0,5.0,0.0,12-31-2025,app,desconocido,colombia,rechazado,0.0,0.3448275862068966,0.0,0.35344827586206895,-0.2589720377264371,0.0,0.2696629213483146,-0.6459297287575821,0.5,-0.5,0.597233303961312,1.0,0.04494689081865905,1.0,0.5942488823083881,1.0,-0.7782101253386299,1.0,0.0068301062973813,1.0,0.4621332655671578,1.0,-1.2933661926319444,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-4259,Chus del Ayllón,68.0,desconocido,cuenca,2996680.0,desempleado,183.0,464793.0,60.0,7900.0,1385244.0,6.0,2.0,14/08/2025,app,desconocido,ecuador,rechazado,0.0,0.7241379310344828,0.40899464659310003,0.6379310344827587,0.6188973977626486,1.0,0.8052434456928839,0.8380148128770663,0.75,0.5,1.1369201125057966,1.0,0.6367709513936631,1.0,0.9904201014930888,1.0,0.7032652684594369,1.0,1.3307640862439178,1.0,1.2532589090396693,1.0,1.3304482593548568,1.0,1.4693164031674129,1.0,0.8765503230843952,1.0
CLI-1653,Nilo Bonet Roca,62.0,masculino,cuenca,1282790.0,independiente,23.0,371699.0,60.0,5700.0,804342.0,3.0,0.0,07-26-2024,app,desconocido,ecuador,rechazado,0.0,0.5172413793103449,-0.4698511916970915,-0.7413793103448276,0.40390566543190487,1.0,-0.018726591760299626,0.15961447280218433,0.0,-0.5,0.8460156933322333,1.0,-0.7047220430447803,1.0,-1.4232861573708768,1.0,0.4842049763853191,1.0,1.3307640862439178,1.0,0.034331306318895416,1.0,0.41593595672195394,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-1599,Amador Tapia Valverde,34.0,masculino,desconocido,2199075.0,estudiante,118.0,937963.0,60.0,6300.0,226436.0,0.0,1.0,06/05/2026,app,desconocido,ecuador,pendiente,0.0,-0.4482758620689655,0.0,0.07758620689655173,1.7116384765318282,1.0,0.20599250936329588,-0.5152870199303501,-0.75,0.0,-0.6453928909647655,1.0,0.04494689081865905,1.0,0.17970315387331007,1.0,1.446577891459003,1.0,1.3307640862439178,1.0,0.36780176454965274,1.0,-0.8916471615544429,1.0,-1.6454266338532069,0.0,0.1590477084166273,1.0
CLI-3305,Bernardino Molins Benavent,75.0,masculino,manta,176020.0,empleado,139.0,94923.0,12.0,4050.0,1329685.0,3.0,0.0,2025-05-27,app,android,ecuador,rechazado,0.0,0.9655172413793104,-1.0373789842884686,0.25862068965517243,-0.23528216308093078,-1.0,-0.6367041198501873,0.7731308143812435,0.0,-0.5,1.4669462199060965,1.0,-1.8561732358509508,1.0,0.455587899579028,1.0,-0.6912606835757048,1.0,-1.5406771205288021,1.0,-0.887723848108296,1.0,1.2515024523800609,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-1769,Miguel Ángel Terrón Pera,45.0,otro,ambato,2198590.0,empleado,95.0,102223.0,12.0,8110.0,509733.0,3.0,1.0,12 de August de 2025,call center,desconocido,ecuador,pendiente,0.0,-0.06896551724137931,-0.0002486975427657218,-0.1206896551724138,-0.21842350789354567,-1.0,0.8838951310861424,-0.18444157415430898,0.0,0.0,-0.027868800795079914,1.0,0.04457286739009141,1.0,-0.14300134766817957,1.0,-0.6340453772406354,1.0,-1.5406771205288021,1.0,1.3691111271078498,1.0,-0.16374916885750948,1.0,0.08972016254826615,1.0,0.1590477084166273,1.0
CLI-3039,Goyo Correa Porras,30.0,masculino,quito,2199075.0,empleado,213.0,96401.0,12.0,5470.0,1107519.0,3.0,1.0,desconocido,app,desconocido,ecuador,rechazado,0.0,-0.5862068965517241,0.0,0.896551724137931,-0.23186886275669036,-1.0,-0.10486891385767791,0.513676569167634,0.0,0.0,-0.8838487923359118,1.0,0.04494689081865905,1.0,1.3293160063010825,1.0,-0.679387097271487,1.0,-1.5406771205288021,1.0,-0.093733453525226,1.0,0.9201476215217973,1.0,0.08972016254826615,1.0,0.1590477084166273,1.0
CLI-1537,Liliana Piedad Cerezo Baños,51.0,masculino,quito,3120550.0,empleado,221.0,1273943.0,60.0,7550.0,808931.0,4.0,1.0,20/01/2025,call center,ios,ecuador,pendiente,0.0,0.13793103448275862,0.4725125117939041,0.9655172413793104,2.4875523080191773,1.0,0.6741573033707865,0.16497368857455838,0.25,0.0,0.2900687935278137,1.0,0.7250738206790626,1.0,1.4168025745713373,1.0,1.7987502342204456,1.0,1.3307640862439178,1.0,1.059994894335738,1.0,0.4241395378412831,1.0,0.5731179750185994,1.0,0.1590477084166273,1.0
CLI-3041,Caridad del Álamo,58.0,masculino,ambato,1494930.0,empleado,112.0,758856.0,60.0,5450.0,20512.0,3.0,0.0,2026-04-01,web,android,colombia,rechazado,0.0,0.3793103448275862,-0.3610703737129261,0.02586206896551724,1.2980079074021043,1.0,-0.11235955056179775,-0.7557732148988301,0.0,-0.5,0.6474854195246892,1.0,-0.522141418831261,1.0,0.09780975238112712,1.0,1.2130777302573639,1.0,1.3307640862439178,1.0,-0.10487597633035442,1.0,-1.8288300498816898,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-4861,René Arévalo Canals,40.0,otro,machala,260670.0,jubilado,124.0,547128.0,48.0,6440.0,1086272.0,6.0,1.0,2024-10-22,app,android,peru,aprobado,0.0,-0.2413793103448276,-0.9939722894531731,0.12931034482758622,0.809042243632971,0.5,0.25842696629213485,0.4888634818903118,0.75,0.0,-0.3023775888082796,1.0,-1.7427687935715683,1.0,0.2601583786421341,1.0,0.8683034116510265,1.0,0.6867732139686339,1.0,0.44549120484603494,1.0,0.8869815044418353,1.0,1.4693164031674129,1.0,0.1590477084166273,1.0
CLI-1766,Fito Cámara Segarra,64.0,masculino,ambato,3002570.0,desconocido,219.0,135192.0,12.0,8020.0,267173.0,3.0,2.0,19/10/2025,call center,desconocido,colombia,pendiente,0.0,0.5862068965517241,0.41201491159699716,0.9482758620689655,-0.1422847403767101,-1.0,0.850187265917603,-0.46771273949469916,0.0,0.5,0.9438655831854961,1.0,0.6409891866486369,1.0,1.3950362180519975,1.0,-0.4117456758790524,1.0,-1.5406771205288021,1.0,1.3194697312814996,1.0,-0.7687620280793406,1.0,0.08972016254826615,1.0,0.8765503230843952,1.0
CLI-2741,Micaela de Castelló,27.0,masculino,cuenca,3752010.0,independiente,69.0,381946.0,12.0,3020.0,1166676.0,1.0,0.0,2025-05-15,call center,android,ecuador,aprobado,0.0,-0.6896551724137931,0.7963115846904869,-0.3448275862068966,0.42757013662438914,-1.0,-1.0224719101123596,0.5827624544250609,-0.5,-0.5,-1.0687537389404749,1.0,1.1630766560887233,1.0,-0.5429084010836153,1.0,0.5104276568677457,1.0,-1.5406771205288021,1.0,-1.4680623408136155,1.0,1.011041202483187,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-2685,Lucía Millán Pont,35.0,otro,sto. domingo,3102360.0,desempleado,205.0,195197.0,36.0,6280.0,780169.0,0.0,2.0,22 de September de 2025,app,desconocido,ecuador,pendiente,0.0,-0.41379310344827586,0.4631850719940928,0.8275862068965517,-0.0037089041412247236,0.0,0.19850187265917604,0.13138428695219564,-0.75,0.5,-0.5870752304386575,1.0,0.7121598408206071,1.0,1.2406728577736816,1.0,-0.10356046067106249,1.0,0.0068301062973813,1.0,0.3566996748777426,1.0,0.37237743834357706,1.0,-1.6454266338532069,0.0,0.8765503230843952,1.0
CLI-2800,Gregorio Tomas,37.0,femenino,guayaquil,4318420.0,estudiante,46.0,281636.0,24.0,6830.0,1059551.0,6.0,0.0,03-12-2025,sucursal,desconocido,ecuador,rechazado,0.0,-0.3448275862068966,1.0867544201501416,-0.5431034482758621,0.19591373911115628,-0.5,0.4044943820224719,0.4576576408239342,0.75,-0.5,-0.47186551462805226,1.0,1.541134218992699,1.0,-0.943376756073975,1.0,0.22329436203167138,1.0,-0.7243013537000694,1.0,0.661686002164939,1.0,0.8448614918248821,1.0,1.4693164031674129,1.0,-1.154978408707881,0.0
CLI-4150,Jerónimo Jaime Arellano Barberá,145.0,femenino,manta,2470590.0,empleado,183.0,345533.0,24.0,4550.0,1180824.0,1.0,3.0,29/03/2025,call center,android,ecuador,pendiente,0.0,3.3793103448275863,0.13922703778151535,0.6379310344827587,0.34347777890682013,-0.5,-0.449438202247191,0.5992850486171611,-0.5,1.0,4.392743010438484,1.0,0.25139554790381363,1.0,0.9904201014930888,1.0,0.4143991165862097,1.0,-0.7243013537000694,1.0,-0.607442325790495,1.0,1.032475737716129,1.0,-0.9937313799445397,1.0,1.364018092104731,1.0
CLI-4309,Judith Flores Madrigal,38.0,femenino,ambato,1953240.0,desempleado,97.0,102566.0,24.0,8150.0,1100927.0,4.0,2.0,2025-02-22,app,ios,ecuador,rechazado,0.0,-0.3103448275862069,-0.1260588874758994,-0.10344827586206896,-0.2176313820402206,-0.5,0.898876404494382,0.505978170742816,0.25,0.5,-0.4149408651735799,1.0,-0.1472813403985299,1.0,-0.11393478994525327,1.0,-0.6314419374799051,1.0,-0.7243013537000694,1.0,1.3911694179067906,1.0,0.9098879228035858,1.0,0.5731179750185994,1.0,0.8765503230843952,1.0
CLI-3432,Manu Hernandez Tamayo,56.0,femenino,quito,661730.0,empleado,220.0,195069.0,60.0,5460.0,1203546.0,4.0,1.0,18 de October de 2025,web,desconocido,ecuador,aprobado,0.0,0.3103448275862069,-0.7883173688312753,0.9568965517241379,-0.00400450795820901,1.0,-0.10861423220973783,0.625820699255619,0.25,0.0,0.5467223259835524,1.0,-1.2895216553276363,1.0,1.4059280443839117,1.0,-0.10412770062161412,1.0,1.3307640862439178,1.0,-0.099304583866562,1.0,1.066664402150985,1.0,0.5731179750185994,1.0,0.1590477084166273,1.0
CLI-1437,Goyo Joan Palomar Mendez,22.0,femenino,ibarra,236670.0,estudiante,11.0,58756.0,48.0,5550.0,562528.0,0.0,0.0,10 de January de 2025,web,desktop,ecuador,pendiente,0.0,-0.8620689655172413,-1.0062789719817862,-0.8448275862068966,-0.3188064072127331,0.5,-0.0749063670411985,-0.12278548422131962,-0.75,-0.5,-1.3907510032894055,1.0,-1.7738853537536103,1.0,-1.7412941433400335,1.0,-1.0451763402946872,1.0,0.6867732139686339,1.0,-0.04917378861247767,1.0,-0.05070229210794603,1.0,-1.6454266338532069,0.0,-1.154978408707881,0.0
CLI-2391,Silvia de Navarro,59.0,masculino,quito,2520570.0,independiente,12.0,90972.0,24.0,4290.0,631511.0,5.0,1.0,04/04/2026,sucursal,ios,ecuador,aprobado,0.0,0.41379310344827586,0.164855704147352,-0.8362068965517241,-0.24440662152550044,-0.5,-0.5468164794007491,-0.04222440737981179,0.5,0.0,0.6974843537928508,1.0,0.2887939898455421,1.0,-1.7114433593027265,1.0,-0.7237761682427419,1.0,-0.7243013537000694,1.0,-0.7530840947304338,1.0,0.09017429072241469,1.0,1.0312249847783386,1.0,0.1590477084166273,1.0
CLI-4179,Adalberto Sedano Cabo,36.0,femenino,quito,137760.0,estudiante,16.0,910956.0,12.0,8270.0,436908.0,0.0,1.0,25/08/2024,app,ios,peru,aprobado,0.0,-0.3793103448275862,-1.0569978873528325,-0.8017241379310345,1.649268380552964,-1.0,0.9438202247191011,-0.2694894906117377,-0.75,0.0,-0.5292383727752412,1.0,-1.9115672116541578,1.0,-1.5993022202629956,1.0,1.4138947980676075,1.0,-1.5406771205288021,1.0,1.4573276592320852,1.0,-0.3285586678840455,1.0,-1.6454266338532069,0.0,0.1590477084166273,1.0
CLI-1428,Raquel de Castellanos,75.0,otro,ibarra,4071870.0,independiente,148.0,115489.0,48.0,3760.0,993666.0,1.0,0.0,25/11/2024,app,desconocido,ecuador,pendiente,0.0,0.9655172413793104,0.9603288960905771,0.33620689655172414,-0.18778694354890857,0.5,-0.7453183520599251,0.38071453096059477,-0.5,-0.5,1.4669462199060965,1.0,1.3781211602917822,1.0,0.5693087979936433,1.0,-0.5382755800656128,1.0,0.6867732139686339,1.0,-1.0506885633578118,1.0,0.7389567881691204,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-4365,Evaristo Madrid Gallo,49.0,desconocido,quito,1089760.0,desempleado,35.0,778895.0,60.0,3600.0,111496.0,6.0,2.0,2025-05-13,app,android,colombia,rechazado,0.0,0.06896551724137931,-0.5688328137178488,-0.6379310344827587,1.3442860705938866,1.0,-0.8052434456928839,-0.6495184997465788,0.75,0.5,0.1853682330189416,1.0,-0.8772229593073004,1.0,-1.1590838260358767,1.0,1.2413592335755512,1.0,1.3307640862439178,1.0,-1.1407369356082748,1.0,-1.306439739587462,1.0,1.4693164031674129,1.0,0.8765503230843952,1.0
CLI-2230,Cosme Linares,70.0,masculino,manta,3903750.0,empleado,220.0,734213.0,24.0,6880.0,78389.0,2.0,0.0,05-16-2026,web,android,ecuador,pendiente,0.0,0.7931034482758621,0.8741205849776429,0.9568965517241379,1.2410972444181685,-0.5,0.4232209737827715,-0.6881821642869989,-0.25,-0.5,1.2321913977431922,1.0,1.2656157138249229,1.0,1.4059280443839117,1.0,1.177431158087795,1.0,-0.7243013537000694,1.0,0.6893799634255682,1.0,-1.4590462854975517,1.0,-0.42741696705649357,1.0,-1.154978408707881,0.0
CLI-2985,Aroa Nuñez Blasco,63.0,femenino,ibarra,1271830.0,desempleado,143.0,91251.0,48.0,4120.0,60423.0,1.0,0.0,06/07/2025,app,desktop,ecuador,aprobado,0.0,0.5517241379310345,-0.4754712433851581,0.29310344827586204,-0.2437622975806675,0.5,-0.6104868913857678,-0.7091635699454152,-0.5,-0.5,0.8950545429529138,1.0,-0.7143422316296574,1.0,0.5064381804469242,1.0,-0.7214418081972398,1.0,0.6867732139686339,1.0,-0.8484332705414027,1.0,-1.5539960349358946,1.0,-0.9937313799445397,1.0,-1.154978408707881,0.0
CLI-1866,Jose Ramón Manjón Matas,73.0,otro,manta,1433490.0,desempleado,17.0,81547.0,48.0,7290.0,389171.0,6.0,0.0,2025-06-21,call center,desktop,ecuador,rechazado,0.0,0.896551724137931,-0.3925754809861755,-0.7931034482758621,-0.26617276195578876,0.5,0.5767790262172284,-0.32523864801549024,0.75,-0.5,1.3736137957931474,1.0,-0.5743449618009848,1.0,-1.5727802901780215,1.0,-0.8063814773809248,1.0,0.6867732139686339,1.0,0.9162788205113123,1.0,-0.44325242361815914,1.0,1.4693164031674129,1.0,-1.154978408707881,0.0
CLI-3619,Albano Llopis Hierro,25.0,masculino,ambato,1315160.0,desconocido,22.0,45596.0,24.0,5750.0,298256.0,5.0,2.0,12-13-2024,call center,ios,ecuador,aprobado,0.0,-0.7586206896551724,-0.4532525536366247,-0.75,-0.3491981746464301,-0.5,0.0,-0.4314127822376273,0.5,0.5,-1.19530993688497,1.0,-0.6764225961645669,1.0,-1.4471986850469787,1.0,-1.221219236487593,1.0,-0.7243013537000694,1.0,0.062153721058298174,1.0,-0.6804884563049335,1.0,1.0312249847783386,1.0,0.8765503230843952,1.0
CLI-4422,Claudio Carvajal-Sanz,31.0,femenino,ibarra,4326960.0,desempleado,96.0,12584.0,24.0,5590.0,113571.0,3.0,0.0,desconocido,call center,desconocido,ecuador,pendiente,0.0,-0.5517241379310345,1.091133548016573,-0.11206896551724138,-0.42543624657053386,-0.5,-0.0599250936329588,-0.6470952326453201,0.0,-0.5,-0.8234160113523812,1.0,1.5467402713207203,1.0,-0.1284417567600151,1.0,-2.0093884935016093,1.0,-0.7243013537000694,1.0,-0.026900157905151253,1.0,-1.2975948562595208,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-3418,Anunciación Rueda Camacho,24.0,masculino,quito,732360.0,estudiante,116.0,227536.0,12.0,6370.0,1426344.0,2.0,2.0,27 de December de 2024,sucursal,ios,colombia,pendiente,0.0,-0.7931034482758621,-0.7520998277064446,0.0603448275862069,0.0709749383388913,-1.0,0.23220973782771537,0.8860130190754915,-0.25,0.5,-1.2596709610745607,1.0,-1.2178908516160762,1.0,0.15257003934467384,1.0,0.030707623982856976,1.0,-1.5406771205288021,1.0,0.4066519677693369,1.0,1.3879530523263064,1.0,-0.42741696705649357,1.0,0.8765503230843952,1.0
CLI-2113,María Corominas Gómez,32.0,femenino,cuenca,3597740.0,desempleado,27.0,820491.0,12.0,8480.0,677876.0,3.0,0.0,desconocido,web,android,peru,pendiente,0.0,-0.5172413793103449,0.7172052549534397,-0.7068965517241379,1.440348073494499,-1.0,1.0224719101123596,0.011922474138192791,0.0,-0.5,-0.763543483957753,1.0,1.0578093462540703,1.0,-1.330932743484377,1.0,1.2981780238285163,1.0,-1.5406771205288021,1.0,1.5730454653121733,1.0,0.18106547839583412,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-3466,María Luisa Royo Llobet,53.0,femenino,manta,926820.0,independiente,140.0,579954.0,24.0,7090.0,1014789.0,5.0,0.0,10-13-2025,app,android,ecuador,rechazado,0.0,0.20689655172413793,-0.6523849325183575,0.2672413793103448,0.8848507662605193,-0.5,0.50187265917603,0.40538280613162486,0.5,-0.5,0.39357587886174883,1.0,-1.0285849366624187,1.0,0.4683477868350122,1.0,0.928353754149955,1.0,-0.7243013537000694,1.0,0.8056385864748596,1.0,0.7732387221582129,1.0,1.0312249847783386,1.0,-1.154978408707881,0.0
CLI-2785,Horacio Mena Amor,61.0,masculino,sto. domingo,3547410.0,independiente,141.0,186848.0,60.0,7720.0,1313882.0,3.0,0.0,2025-09-12,desconocido,desconocido,peru,pendiente,0.0,0.4827586206896552,0.6913971161340607,0.27586206896551724,-0.02299012498498887,1.0,0.7378277153558053,0.7546754457059707,0.0,-0.5,0.7967443292520429,1.0,1.0232351132252506,1.0,0.481075929086469,1.0,-0.14122736174024422,1.0,1.3307640862439178,1.0,1.153894091702916,1.0,1.2287828759706387,1.0,0.08972016254826615,1.0,-1.154978408707881,0.0
CLI-4179,Miguel Ibán Ibáñez Saura,0.0,masculino,ambato,2372580.0,jubilado,111.0,976366.0,36.0,7740.0,174688.0,1.0,2.0,16 de December de 2025,desconocido,android,ecuador,rechazado,0.0,-1.6206896551724137,0.08896962300529188,0.017241379310344827,1.8003265498415748,0.0,0.7453183520599251,-0.5757203818368248,-0.5,0.5,-3.3245457455069203,0.0,0.1775287373623915,1.0,0.08401389943884627,1.0,1.4917253657927667,1.0,0.0068301062973813,1.0,1.1649375413047958,1.0,-1.0628901061186227,1.0,-0.9937313799445397,1.0,0.8765503230843952,1.0
CLI-1319,Agustina Azorin Olmo,54.0,masculino,cuenca,1315060.0,empleado,102.0,99713.0,36.0,6350.0,553379.0,2.0,1.0,desconocido,app,desconocido,ecuador,pendiente,0.0,0.2413793103448276,-0.4533038314804939,-0.0603448275862069,-0.22422011399222191,0.0,0.2247191011235955,-0.13347004841862845,-0.25,0.0,0.44489989639032784,1.0,-0.6765097636064461,1.0,-0.04216455565111988,1.0,-0.6533218798871002,1.0,0.0068301062973813,1.0,0.3955530341139913,1.0,-0.06994588837372619,1.0,-0.42741696705649357,1.0,0.1590477084166273,1.0
CLI-2631,Isaura Carnero,20.0,masculino,manta,2963610.0,empleado,220.0,1039114.0,48.0,8020.0,971323.0,4.0,4.0,2025-11-12,app,desktop,nigeria,rechazado,1.0,-0.9310344827586207,0.3920370636255487,0.9568965517241379,1.9452370834988406,0.5,0.850187265917603,0.3546214915179812,0.25,1.5,-1.5252770679937777,1.0,0.6130504076654797,1.0,1.4059280443839117,1.0,1.5624011463143297,1.0,0.6867732139686339,1.0,1.3194697312814996,1.0,0.7023430414442755,1.0,0.5731179750185994,1.0,1.7302388816259997,1.0
CLI-1933,Susanita Morcillo Espada,26.0,desconocido,desconocido,3785880.0,independiente,154.0,161503.0,48.0,7960.0,1231526.0,4.0,3.0,2025-06-24,web,desktop,ecuador,rechazado,0.0,-0.7241379310344828,0.8136793904089921,0.3879310344827586,-0.08152199015269784,0.5,0.8277153558052435,0.6584968503366881,0.25,1.0,-1.1316825600056744,1.0,1.1860488414689128,1.0,0.6437838255471102,1.0,-0.2648826683409114,1.0,0.6867732139686339,1.0,1.2863675255397076,1.0,1.1083756888721552,1.0,0.5731179750185994,1.0,1.364018092104731,1.0
CLI-2680,Amarilis Nereida Bilbao Lladó,38.0,femenino,sto. domingo,1234590.0,empleado,165.0,159352.0,12.0,4530.0,1240843.0,3.0,1.0,05-22-2025,call center,android,ecuador,rechazado,0.0,-0.3103448275862069,-0.49456711244205603,0.4827586206896552,-0.08648951992092598,-1.0,-0.45692883895131087,0.6693776115812314,0.0,0.0,-0.4149408651735799,1.0,-0.7471788487534554,1.0,0.7777450620262626,1.0,-0.2761073866515162,1.0,-1.5406771205288021,1.0,-0.6186377901564849,1.0,1.1221720351901308,1.0,0.08972016254826615,1.0,0.1590477084166273,1.0
CLI-1284,Lorenza Saura Company,28.0,desconocido,cuenca,434520.0,independiente,85.0,250501.0,24.0,3090.0,874738.0,3.0,3.0,2025-09-19,desconocido,android,ecuador,rechazado,0.0,-0.6551724137931034,-0.9048257578865324,-0.20689655172413793,0.1240104200345487,-0.5,-0.9962546816479401,0.24182570695168182,0.0,1.0,-1.0064912487126259,1.0,-1.5340274070064077,1.0,-0.29166449877925726,1.0,0.11668055468494327,1.0,-0.7243013537000694,1.0,-1.4284774341502395,1.0,0.5396028607724938,1.0,0.08972016254826615,1.0,1.364018092104731,1.0
CLI-3579,Jesusa Ana Belén Cantero Valero,18.0,desconocido,guayaquil,2199075.0,desempleado,240.0,77558.0,60.0,5090.0,1087484.0,2.0,0.0,12 de September de 2025,app,ios,ecuador,rechazado,0.0,-1.0,0.0,1.1293103448275863,-0.2753849777835256,1.0,-0.24719101123595505,0.4902789034453603,-0.25,-0.5,-1.663682524383616,1.0,0.04494689081865905,1.0,1.6202659739428393,1.0,-0.8437635348477531,1.0,1.3307640862439178,1.0,-0.305624980443981,1.0,0.8888810652609536,1.0,-0.42741696705649357,1.0,-1.154978408707881,0.0
CLI-3994,Galo Buendía Morata,29.0,otro,manta,4015940.0,empleado,110.0,91702.0,48.0,5320.0,93975.0,1.0,1.0,26/03/2026,call center,android,ecuador,aprobado,0.0,-0.6206896551724138,0.9316491980145218,0.008620689655172414,-0.24272075600676193,0.5,-0.16104868913857678,-0.6699802167977372,-0.5,0.0,-0.9448654062922993,1.0,1.340818068458045,1.0,0.07017471510373664,1.0,-0.7176809091522736,1.0,0.6867732139686339,1.0,-0.17732815846419006,1.0,-1.3842466451218705,1.0,-0.9937313799445397,1.0,0.1590477084166273,1.0
CLI-3076,Teodoro Varela Solé,39.0,femenino,ibarra,3220540.0,empleado,110.0,1027011.0,60.0,3360.0,368871.0,4.0,1.0,desconocido,app,desconocido,ecuador,rechazado,0.0,-0.27586206896551724,0.5237852278787382,0.008620689655172414,1.9172863569600842,1.0,-0.8951310861423221,-0.34894579122298497,0.25,0.0,-0.35844956077882295,1.0,0.7957449516745698,1.0,0.07017471510373664,1.0,1.549051613109835,1.0,1.3307640862439178,1.0,-1.2760039367508256,1.0,-0.4938964722359478,1.0,0.5731179750185994,1.0,0.1590477084166273,1.0
CLI-3059,Andrea Guillen Lamas,24.0,masculino,cuenca,754670.0,estudiante,97.0,5448.0,60.0,5250.0,1196227.0,4.0,0.0,29 de January de 2026,sucursal,desktop,colombia,pendiente,0.0,-0.7931034482758621,-0.7406597407392214,-0.10344827586206896,-0.44191615936740786,1.0,-0.18726591760299627,0.6172732814656854,0.25,-0.5,-1.2596709610745607,1.0,-1.1956126234948583,1.0,-0.11393478994525327,1.0,-2.438784985411088,1.0,1.3307640862439178,1.0,-0.2163596446166744,1.0,1.0556832021507592,1.0,0.5731179750185994,1.0,-1.154978408707881,0.0
CLI-2110,Crescencia Pino Hoyos,32.0,femenino,desconocido,1856910.0,estudiante,31.0,455085.0,24.0,6890.0,297957.0,6.0,1.0,07-02-2025,web,android,ecuador,rechazado,0.0,-0.5172413793103449,-0.17545483447512,-0.6724137931034483,0.5964776957682466,-0.5,0.42696629213483145,-0.43176196626812197,0.75,0.0,-0.763543483957753,1.0,-0.22415437888959006,1.0,-1.2431166039743322,1.0,0.6822290729050517,1.0,-0.7243013537000694,1.0,0.694918134047073,1.0,-0.6813177001352619,1.0,1.4693164031674129,1.0,0.1590477084166273,1.0
CLI-1977,Américo Tejero Querol,52.0,desconocido,ibarra,4250510.0,jubilado,192.0,154228.0,36.0,8150.0,95054.0,2.0,1.0,10/05/2025,web,android,peru,rechazado,0.0,0.1724137931034483,1.0519316363785536,0.7155172413793104,-0.09832291021957822,0.0,0.898876404494382,-0.6687201179050827,-0.25,0.0,0.34196783666934744,1.0,1.4964603470994366,1.0,1.094001079322889,1.0,-0.3033645378033177,1.0,0.0068301062973813,1.0,1.3911694179067906,1.0,-1.379279268547318,1.0,-0.42741696705649357,1.0,0.1590477084166273,1.0
CLI-4861,René Arévalo Canals,18.0,desconocido,loja,647850.0,estudiante,168.0,55644.0,48.0,-10.0,1466219.0,0.0,1.0,desconocido,call center,desconocido,ecuador,aprobado,0.0,-1.0,-0.7954347335603232,0.5086206896551724,-0.3259932750131636,0.5,-2.157303370786517,0.932580621804499,-0.75,0.0,-1.663682524383616,1.0,-1.3038079539393006,1.0,0.8137331275760344,1.0,-1.0835819165250182,1.0,0.6867732139686339,1.0,-3.2285394430448684,-1.0,1.4430492384523035,1.0,-1.6454266338532069,0.0,0.1590477084166273,1.0
CLI-2479,Josefa Cabello Soria,75.0,femenino,cuenca,171720.0,empleado,85.0,200429.0,12.0,4430.0,594462.0,3.0,3.0,2026-01-10,app,ios,ecuador,aprobado,0.0,0.9655172413793104,-1.0395839315748452,-0.20689655172413793,0.008373901878008,-1.0,-0.4943820224719101,-0.08549169549283997,0.0,1.0,1.4669462199060965,1.0,-1.862243878854547,1.0,-0.29166449877925726,1.0,-0.08063593000296956,1.0,-1.5406771205288021,1.0,-0.6746342748890135,1.0,0.01540823692295934,1.0,0.08972016254826615,1.0,1.364018092104731,1.0
